shop,platform,categorie,sous_categorie,marque,produit,prix,ancien_prix,remise_pct,stock,en_promo,rating,url_produit,stock_bin,promo_bin,log_prix,segment_prix,score_popularite,top_k,shop_id,categorie_id,platform_id,cluster,cluster_nom
Kiabi,Shopify,Femme,Femme,,Salopette En Jean Droite,395.0,0.0,,En stock,Non,4.2,,1,0,5.981414211254481,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,T-Shirt À Rayures Large,175.0,0.0,,En stock,Non,4.2,,1,0,5.170483995038151,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Gilet Sans Manches En Tricot Ottoman,250.0,0.0,,En stock,Non,4.2,,1,0,5.525452939131784,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jean Taille Haute Avec Revers En Bas,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Sandales À Semelle Plateforme,315.0,0.0,,En stock,Non,4.2,,1,0,5.755742213586912,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jupe Short À Taille Haute,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Ensemble Pyjama Long - 2 Pièces,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Doudoune Sans Manches Matelassée Déperlante,250.0,0.0,,En stock,Non,4.2,,1,0,5.525452939131784,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge En Dentelle Transparente,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge Balconnet En Dentelle,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge Push-Up En Dentelle,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge Corbeille Emboîtant En Dentelle,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge Triangle En Dentelle,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt De Pyjama Côtelé,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,T-Shirt D'Allaitement,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Culotte En Dentelle,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge Push-Up Invisible En Microfibre,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Brassières Côtelées Sans Coutures,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt Uni,45.0,0.0,,En stock,Non,4.2,,1,0,3.828641396489095,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,T-Shirt Oversize À Col Rond,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Legging Bootcut De Maternité,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Chemise De Nuit D'Allaitement À Message,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Débardeur À Fines Bretelles,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Slim En Denim - L30,250.0,0.0,,En stock,Non,4.2,,1,0,5.525452939131784,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 5 Culottes Coton Uni,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt À Manches Longues Avec Bijou Doré Devant Effet Twisté,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pull Polo En Laine Mélangé,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pull En Maille Avec Écharpe Grosse Jauge,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Chemise Col Claudine,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pull Chaud À Col Montant,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Large À Boutons Marinière,345.0,0.0,,En stock,Non,4.2,,1,0,5.846438775057725,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Trousse De Rangement Matelassée,105.0,0.0,,En stock,Non,4.2,,1,0,4.663439094112067,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Blouse Avec Broderies,345.0,0.0,,En stock,Non,4.2,,1,0,5.846438775057725,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Blouse À Manches Longues Avec Broderies,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Gilet En Maille Doudou,250.0,0.0,,En stock,Non,4.2,,1,0,5.525452939131784,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Large En Molleton Léger,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Gilet Avec Ouverture Boutonnée Dorée,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Sweat Peplum À Col Rond,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jean Palazzo En Twill Taille Haute,375.0,0.0,,En stock,Non,4.2,,1,0,5.929589143389895,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pull En Maille Grosse Jauge À Manches Longues Avec Broderies Fleurs,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pull Sans Manches À Nouer Sur Les Côtés,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon À Pinces Asymétrique,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,T-Shirt En Maille Ajourée À Manches Courtes,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Blouse Avec Broderies Fleurs,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Polo Style Rugby À Manches Longues,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Large Foulard Carré À Motif,145.0,0.0,,En stock,Non,4.2,,1,0,4.983606621708336,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Foulard À Motifs India,145.0,0.0,,En stock,Non,4.2,,1,0,4.983606621708336,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jean Taille Haute Coupe Large / Wide Leg,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jean Taille Haute Coupe Large / Wide Leg + 2 Teintes De Jeans,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Pinces Crabe,75.0,0.0,,En stock,Non,4.2,,1,0,4.330733340286331,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Petites Pinces Crabe,60.0,0.0,,En stock,Non,4.2,,1,0,4.110873864173311,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jean Taille Haute Coupe Flare/Bootcut,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Grande Pince Forme Coquillage,80.0,0.0,,En stock,Non,4.2,,1,0,4.394449154672439,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pinces Croco En Forme Fleur Dorées,75.0,0.0,,En stock,Non,4.2,,1,0,4.330733340286331,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,T-Shirt 'Fête Des Mères' Manches Courtes,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 4 Chouchous,60.0,0.0,,En stock,Non,4.2,,1,0,4.110873864173311,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Chouchous Satinés,60.0,0.0,,En stock,Non,4.2,,1,0,4.110873864173311,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 7 Élastiques,55.0,0.0,,En stock,Non,4.2,,1,0,4.02535169073515,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Legging De Sport Flare,235.0,0.0,,En stock,Non,4.2,,1,0,5.4638318050256105,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Gilet En Maille Uni,180.0,0.0,,En stock,Non,4.2,,1,0,5.198497031265826,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Large Foulard Carré - 100 X 100 Cm,145.0,0.0,,En stock,Non,4.2,,1,0,4.983606621708336,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Brosse À Cheveux Carrée Avec Manche Irisé,75.0,0.0,,En stock,Non,4.2,,1,0,4.330733340286331,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Trousse De Rangement,105.0,0.0,,En stock,Non,4.2,,1,0,4.663439094112067,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Grand Sac En Simili,265.0,0.0,,En stock,Non,4.2,,1,0,5.583496308781699,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Chemise Grossesse En Coton Rayée,250.0,0.0,,En stock,Non,4.2,,1,0,5.525452939131784,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt Droite Imprimé 'Stitch',125.0,0.0,,En stock,Non,4.2,,1,0,4.836281906951478,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Chaussons Sabot,285.0,0.0,,En stock,Non,4.2,,1,0,5.655991810819852,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pyjama 2 Pièces En Maille Crêpe,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt En Jersey Manches Courtes,55.0,0.0,,En stock,Non,4.2,,1,0,4.02535169073515,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon De Pyjama En Popeline Rayé,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Legging Court Uni,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Veste De Tailleur Avec Ouverture Double Boutonnage,400.0,0.0,,En stock,Non,4.2,,1,0,5.993961427306569,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Skinny Taille Très Haute - L30,345.0,0.0,,En stock,Non,4.2,,1,0,5.846438775057725,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Sweat À Capuche Uni En Coton,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jean Coupe Wide Leg À 5 Poches,345.0,0.0,,En stock,Non,4.2,,1,0,5.846438775057725,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Large Fluide Uni,250.0,0.0,,En stock,Non,4.2,,1,0,5.525452939131784,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Chemisier En Gaze De Coton Avec Bords Ondulés,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Chaussettes Côtelées Fantaisies,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Skinny Taille Haute,345.0,0.0,,En stock,Non,4.2,,1,0,5.846438775057725,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Veste De Tailleur,415.0,0.0,,En stock,Non,4.2,,1,0,6.030685260261263,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt En Jersey Avec Col V Et Manches Longues,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,T-Shirt Uni En Maille Côtelé Manches Courtes,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt Marinière Oversize,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Côtelé De Nuit All-Over 'Fleur',165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Ensemble De Pyjama Long Imprimé - 2 Pièces,250.0,0.0,,En stock,Non,4.2,,1,0,5.525452939131784,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Shorty En Dentelle,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jogging De Sport En French Terry,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tanga En Dentelle,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Culotte En Microfibre Et En Dentelle,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge Corbeille En Dentelle,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jogging Basique,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jegging Grossesse Avec Bandeau,260.0,0.0,,En stock,Non,4.2,,1,0,5.564520407322694,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Chaussons Bottillons,95.0,0.0,,En stock,Non,4.2,,1,0,4.564348191467836,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt De Maternité Côtelé,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Large Taille Haute À 5 Poches,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Gilet De Maternité Long Et Ceinturé,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Doudoune Matelassée Déperlante,375.0,0.0,,En stock,Non,4.2,,1,0,5.929589143389895,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Collants 40D,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Collants Maternité 80D,95.0,0.0,,En stock,Non,4.2,,1,0,4.564348191467836,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Ceinture Imprimé Léopard,120.0,0.0,,En stock,Non,4.2,,1,0,4.795790545596741,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Sac Cabas Imprimé 'Léopard',265.0,0.0,,En stock,Non,4.2,,1,0,5.583496308781699,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Collants Plumetis,125.0,0.0,,En stock,Non,4.2,,1,0,4.836281906951478,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jean Regular 5 Poches L30,305.0,0.0,,En stock,Non,4.2,,1,0,5.723585101952381,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 4 Pinces Crocodiles,50.0,0.0,,En stock,Non,4.2,,1,0,3.9318256327243257,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Sac Besace Bandoulière,265.0,0.0,,En stock,Non,4.2,,1,0,5.583496308781699,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Collants Plumetis À Pois - 30D,95.0,0.0,,En stock,Non,4.2,,1,0,4.564348191467836,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Blouson En Simili Uni,400.0,0.0,,En stock,Non,4.2,,1,0,5.993961427306569,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Collants Plumetis À Cœur,95.0,0.0,,En stock,Non,4.2,,1,0,4.564348191467836,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Sac Bandoulière,220.0,0.0,,En stock,Non,4.2,,1,0,5.3981627015177525,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,T-Shirt En Maille Jersey Manches Courtes,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jogging De Sport Taille Standard,180.0,0.0,,En stock,Non,4.2,,1,0,5.198497031265826,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 6 Élastiques Tortis,35.0,0.0,,En stock,Non,4.2,,1,0,3.58351893845611,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Sac Cadeau 'Marie' De 'Aristochat',45.0,0.0,,En stock,Non,4.2,,1,0,3.828641396489095,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Collants Grossesse 40D,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Paires De Collants 40D,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Brosse À Cheveux En Bois,75.0,0.0,,En stock,Non,4.2,,1,0,4.330733340286331,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 3 Shortys En Microfibre Imprimé,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Brosse À Cheveux,75.0,0.0,,En stock,Non,4.2,,1,0,4.330733340286331,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 5 Paires De Chaussettes,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Culotte Taille Haute Gainant,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Confort Fin,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Paires De Collants Voile 8D,55.0,0.0,,En stock,Non,4.2,,1,0,4.02535169073515,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Grandes Pinces Crabe,75.0,0.0,,En stock,Non,4.2,,1,0,4.330733340286331,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 5 Paires De Chaussettes,55.0,0.0,,En stock,Non,4.2,,1,0,4.02535169073515,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Shorty En Microfibre,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,String Gainant,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Ceinture Fine Imprimé Léopard,120.0,0.0,,En stock,Non,4.2,,1,0,4.795790545596741,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Tee-Shirt Manches Courtes Avec Encolure En V,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Ceinture Unie Basique,90.0,0.0,,En stock,Non,4.2,,1,0,4.51085950651685,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 3 Tangas En Microfibre Imprimé,110.0,0.0,,En stock,Non,4.2,,1,0,4.709530201312334,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Shortys Invisibles En Microfibre,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 3 Shorties,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot 2 Paires De Collants 20D,55.0,0.0,,En stock,Non,4.2,,1,0,4.02535169073515,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Jegging Taille Haute Regular Stretch,205.0,0.0,,En stock,Non,4.2,,1,0,5.327876168789581,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 5 Culottes - Unies Et Imprimées,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Legging Long En Coton,130.0,0.0,,En stock,Non,4.2,,1,0,4.875197323201151,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 2 Shorties Coton,55.0,0.0,,En stock,Non,4.2,,1,0,4.02535169073515,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Brosse À Cheveux Carrée,75.0,0.0,,En stock,Non,4.2,,1,0,4.330733340286331,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Serre-Tête Classique !,20.0,0.0,,En stock,Non,4.2,,1,0,3.044522437723423,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 5 Paires Invisibles,70.0,0.0,,En stock,Non,4.2,,1,0,4.262679877041316,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Pantalon Cigarette Avec Ouverture Par Crochet Et Zippée,275.0,0.0,,En stock,Non,4.2,,1,0,5.62040086571715,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Triangle Invisible En Microfibre,140.0,0.0,,En stock,Non,4.2,,1,0,4.948759890378168,mid-range,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 3 Pinces Crabes,30.0,0.0,,En stock,Non,4.2,,1,0,3.4339872044851463,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Lot De 3 Culottes En Coton,85.0,0.0,,En stock,Non,4.2,,1,0,4.454347296253507,low-cost,2.72,1,2,8,0,1,Mid-range
Kiabi,Shopify,Femme,Femme,,Soutien-Gorge D&E Invisible,165.0,0.0,,En stock,Non,4.2,,1,0,5.111987788356544,mid-range,2.72,1,2,8,0,1,Mid-range
